state_abbr,county_name,venue_rating,fips
TX,Garza,Neutral,48169
TX,Gillespie,Neutral,48171
TX,Glasscock,Neutral,48173
TX,Goliad,Plaintiff,48175
TX,Gonzales,Plaintiff,48177
TX,Gray,Neutral,48179
TX,Grayson,Neutral,48181
TX,Gregg,Plaintiff,48183
TX,Grimes,Neutral,48185
TX,Guadalupe,Plaintiff,48187
TX,Hale,Neutral,48189
TX,Hall,Defense,48191
TX,Hamilton,Neutral,48193
TX,Hansford,Neutral,48195
TX,Hardeman,Defense,48197
TX,Hardin,Plaintiff,48199
TX,Harris,Plaintiff,48201
TX,Harrison,Plaintiff,48203
TX,Hartley,Neutral,48205
TX,Haskell,Defense,48207
TX,Hays,Neutral,48209
TX,Hemphill,Neutral,48211
TX,Henderson,Neutral,48213
TX,Hidalgo,Plaintiff,48215
TX,Hill,Neutral,48217
TX,Hockley,Neutral,48219
TX,Hood,Neutral,48221
TX,Hopkins,Plaintiff,48223
TX,Houston,Plaintiff,48225
TX,Howard,Neutral,48227
TX,Hudspeth,Plaintiff,48229
TX,Hunt,Plaintiff,48231
TX,Hutchinson,Neutral,48233
TX,Irion,Neutral,48235
TX,Jack,Defense,48237
TX,Jackson,Plaintiff,48239
TX,Jasper,Plaintiff,48241
TX,Jeff Davis,Plaintiff,48243
TX,Jefferson,Plaintiff,48245
TX,Jim Hogg,Plaintiff,48247
TX,Jim Wells,Plaintiff,48249
TX,Johnson,Neutral,48251
TX,Jones,Neutral,48253
TX,Karnes,Plaintiff,48255
TX,Kaufman,Neutral,48257
TX,Kendall,Defense,48259
TX,Kenedy,Plaintiff,48261
TX,Kent,Neutral,48263
TX,Kerr,Defense,48265
TX,Kimble,Neutral,48267
TX,King,Defense,48269
TX,Kinney,Plaintiff,48271
TX,Kleberg,Plaintiff,48273
TX,Knox,Defense,48275
TX,Lamar,Plaintiff,48277
TX,Lamb,Neutral,48279
TX,Lampasas,Neutral,48281
TX,La Salle,Plaintiff,48283
TX,Lavaca,Defense,48285
TX,Lee,Defense,48287
TX,Leon,Plaintiff,48289
TX,Liberty,Plaintiff,48291
TX,Limestone,Neutral,48293
TX,Lipscomb,Defense,48295
TX,Live Oak,Plaintiff,48297
TX,Llano,Neutral,48299
TX,Loving,Neutral,48301
TX,Lubbock,Neutral,48303
TX,Lynn,Neutral,48305
TX,McCulloch,Neutral,48307
TX,McLennan,Defense,48309
TX,McMullen,Plaintiff,48311
TX,Madison,Neutral,48313
TX,Marion,Plaintiff,48315
TX,Martin,Neutral,48317
TX,Mason,Neutral,48319
TX,Matagorda,Plaintiff,48321
TX,Maverick,Plaintiff,48323
TX,Medina,Plaintiff,48325
TX,Menard,Neutral,48327
TX,Midland,Neutral,48329
TX,Milam,Plaintiff,48331
TX,Mills,Neutral,48333
TX,Mitchell,Neutral,48335
TX,Montague,Defense,48337
TX,Montgomery,Neutral,48339
TX,Moore,Neutral,48341
TX,Morris,Plaintiff,48343
TX,Motley,Neutral,48345
TX,Nacogdoches,Defense,48347
TX,Navarro,Neutral,48349
TX,Newton,Plaintiff,48351
TX,Nolan,Neutral,48353
TX,Nueces,Plaintiff,48355
TX,Ochiltree,Neutral,48357
TX,Oldham,Neutral,48359
TX,Orange,Plaintiff,48361
TX,Palo Pinto,Defense,48363
TX,Panola,Plaintiff,48365
TX,Parker,Defense,48367
TX,Parmer,Neutral,48369
TX,Pecos,Plaintiff,48371
TX,Polk,Plaintiff,48373
TX,Potter,Neutral,48375
TX,Presidio,Plaintiff,48377
TX,Rains,Plaintiff,48379
TX,Randall,Defense,48381
TX,Reagan,Neutral,48383
TX,Real,Neutral,48385
TX,Red River,Plaintiff,48387
TX,Reeves,Plaintiff,48389
TX,Refugio,Plaintiff,48391
TX,Roberts,Defense,48393
TX,Robertson,Plaintiff,48395
TX,Rockwall,Neutral,48397
TX,Runnels,Neutral,48399
TX,Rusk,Plaintiff,48401
TX,Sabine,Plaintiff,48403
TX,San Augustine,Plaintiff,48405
TX,San Jacinto,Plaintiff,48407
TX,San Patricio,Plaintiff,48409
TX,San Saba,Neutral,48411
TX,Schleicher,Neutral,48413
TX,Scurry,Neutral,48415
TX,Shackelford,Defense,48417
TX,Shelby,Plaintiff,48419
TX,Sherman,Neutral,48421
TX,Smith,Neutral,48423
TX,Somervell,Neutral,48425
TX,Starr,Plaintiff,48427
TX,Stephens,Defense,48429
TX,Sterling,Neutral,48431
TX,Stonewall,Neutral,48433
TX,Sutton,Neutral,48435
TX,Swisher,Neutral,48437
TX,Tarrant,Neutral,48439
TX,Taylor,Neutral,48441
TX,Terrell,Plaintiff,48443
TX,Terry,Neutral,48445
TX,Throckmorton,Defense,48447
TX,Titus,Neutral,48449
TX,Tom Green,Neutral,48451
TX,Travis,Plaintiff,48453
TX,Trinity,Plaintiff,48455
TX,Tyler,Plaintiff,48457
TX,Upshur,Plaintiff,48459
TX,Upton,Neutral,48461
TX,Uvalde,Plaintiff,48463
TX,Val Verde,Plaintiff,48465
TX,Van Zandt,Neutral,48467
TX,Victoria,Plaintiff,48469
TX,Walker,Neutral,48471
TX,Waller,Neutral,48473
TX,Ward,Neutral,48475
TX,Washington,Neutral,48477
TX,Webb,Plaintiff,48479
TX,Wharton,Neutral,48481
TX,Wheeler,Neutral,48483
TX,Wichita,Defense,48485
TX,Wilbarger,Defense,48487
TX,Willacy,Plaintiff,48489
TX,Williamson,Defense,48491
TX,Wilson,Neutral,48493
TX,Winkler,Neutral,48495
TX,Wise,Neutral,48497
TX,Wood,Plaintiff,48499
TX,Yoakum,Neutral,48501
TX,Young,Defense,48503
TX,Zapata,Plaintiff,48505
TX,Zavala,Plaintiff,48507
UT,Beaver,Defense,49001
UT,Box Elder,Defense,49003
UT,Cache,Defense,49005
UT,Carbon,Neutral,49007
UT,Daggett,Defense,49009
UT,Davis,Defense,49011
UT,Duchesne,Defense,49013
UT,Emery,Defense,49015
UT,Garfield,Defense,49017
UT,Grand,Defense,49019
UT,Iron,Defense,49021
UT,Juab,Defense,49023
UT,Kane,Defense,49025
UT,Millard,Defense,49027
UT,Morgan,Defense,49029
UT,Piute,Defense,49031
UT,Rich,Defense,49033
UT,Salt Lake,Neutral,49035
UT,San Juan,Defense,49037
UT,Sanpete,Defense,49039
UT,Sevier,Defense,49041
UT,Summit,Neutral,49043
UT,Tooele,Neutral,49045
UT,Uintah,Neutral,49047
UT,Utah,Defense,49049
UT,Wasatch,Defense,49051
UT,Washington,Defense,49053
UT,Wayne,Defense,49055
UT,Weber,Neutral,49057
VA,Accomack,Neutral,51001
VA,Albemarle,Neutral,51003
VA,Alleghany,Neutral,51005
VA,Amelia,Neutral,51007
VA,Amherst,Defense,51009
VA,Appomattox,Neutral,51011
VA,Arlington,Defense,51013
VA,Augusta,Defense,51015
VA,Bath,Neutral,51017
VA,Bedford,Defense,51019
VA,Bland,Neutral,51021
VA,Botetourt,Defense,51023
VA,Brunswick,Neutral,51025
VA,Buchanan,Neutral,51027
VA,Buckingham,Neutral,51029
VA,Campbell,Neutral,51031
VA,Caroline,Defense,51033
VA,Carroll,Neutral,51035
VA,Charles City,Plaintiff,51036
VA,Charlotte,Defense,51037
VA,Chesapeake,Neutral,51550
VA,Chesterfield,Defense,51041
VA,Clarke,Neutral,51043
VA,Craig,Neutral,51045
VA,Culpeper,Neutral,51047
VA,Cumberland,Neutral,51049
VA,Dickenson,Neutral,51051
VA,Dinwiddie,Neutral,51053
VA,Essex,Neutral,51057
VA,Fairfax,Neutral,51059
VA,Fauquier,Defense,51061
VA,Floyd,Neutral,51063
VA,Fluvanna,Neutral,51065
VA,Franklin,Defense,51067
VA,Frederick,Defense,51069
VA,Giles,Neutral,51071
VA,Gloucester,Neutral,51073
VA,Goochland,Defense,51075
VA,Grayson,Neutral,51077
VA,Greene,Defense,51079
VA,Greensville,Neutral,51081
VA,Halifax,Neutral,51083
VA,Hampton,Neutral,51650
VA,Hanover,Defense,51085
VA,Henrico,Defense,51087
VA,Henry,Neutral,51089
VA,Highland,Neutral,51091
VA,Isle Of Wight,Neutral,51093
VA,James City,Neutral,51095
VA,King And Queen,Neutral,51097
VA,King George,Neutral,51099
VA,King William,Neutral,51101
VA,Lancaster,Neutral,51103
VA,Lee,Neutral,51105
VA,Loudoun,Defense,51107
VA,Louisa,Neutral,51109
VA,Lunenburg,Defense,51111
VA,Madison,Defense,51113
VA,Mathews,Neutral,51115
VA,Mecklenburg,Neutral,51117
VA,Middlesex,Neutral,51119
VA,Montgomery,Neutral,51121
VA,Nelson,Defense,51125
VA,New Kent,Neutral,51127
VA,Newport News,Neutral,51700
VA,Northampton,Neutral,51131
VA,Northumberland,Neutral,51133
VA,Nottoway,Neutral,51135
VA,Orange,Defense,51137
VA,Page,Neutral,51139
VA,Patrick,Neutral,51141
VA,Pittsylvania,Neutral,51143
VA,Powhatan,Defense,51145
VA,Prince Edward,Neutral,51147
VA,Prince George,Neutral,51149
VA,Prince William,Neutral,51153
VA,Pulaski,Neutral,51155
VA,Rappahannock,Neutral,51157
VA,Richmond,Neutral,51159
VA,Roanoke,Neutral,51161
VA,Rockbridge,Defense,51163
VA,Rockingham,Defense,51165
VA,Russell,Neutral,51167
VA,Scott,Defense,51169
VA,Shenandoah,Defense,51171
VA,Smyth,Defense,51173
VA,Southampton,Neutral,51175
VA,Spotsylvania,Neutral,51177
VA,Stafford,Neutral,51179
VA,Suffolk,Neutral,51800
VA,Surry,Neutral,51181
VA,Sussex,Neutral,51183
VA,Tazewell,Neutral,51185
VA,Virginia Beach,Neutral,51810
VA,Warren,Neutral,51187
VA,Washington,Defense,51191
VA,Westmoreland,Neutral,51193
VA,Wise,Neutral,51195
VA,Wythe,Neutral,51197
VA,York,Neutral,51199
VT,Addison,Neutral,50001
VT,Bennington,Plaintiff,50003
VT,Caledonia,Defense,50005
VT,Chittenden,Neutral,50007
VT,Essex,Defense,50009
VT,Franklin,Defense,50011
VT,Grand Isle,Defense,50013
VT,Lamoille,Neutral,50015
VT,Orange,Neutral,50017
VT,Orleans,Defense,50019
VT,Rutland,Neutral,50021
VT,Washington,Neutral,50023
VT,Windham,Plaintiff,50025
VT,Windsor,Plaintiff,50027
WA,Adams,Defense,53001
WA,Asotin,Defense,53003
WA,Benton,Neutral,53005
WA,Chelan,Neutral,53007
WA,Clallam,Neutral,53009
WA,Clark,Neutral,53011
WA,Columbia,Defense,53013
WA,Cowlitz,Defense,53015
WA,Douglas,Neutral,53017
WA,Ferry,Defense,53019
WA,Franklin,Neutral,53021
WA,Garfield,Defense,53023
WA,Grant,Neutral,53025
WA,Grays Harbor,Neutral,53027
WA,Island,Defense,53029
WA,Jefferson,Neutral,53031
WA,King,Plaintiff,53033
WA,Kitsap,Neutral,53035
WA,Kittitas,Defense,53037
WA,Klickitat,Defense,53039
WA,Lewis,Plaintiff,53041
WA,Lincoln,Defense,53043
WA,Mason,Neutral,53045
WA,Okanogan,Defense,53047
WA,Pacific,Neutral,53049
WA,Pend Oreille,Defense,53051
WA,Pierce,Plaintiff,53053
WA,San Juan,Defense,53055
WA,Skagit,Neutral,53057
WA,Skamania,Defense,53059
WA,Snohomish,Plaintiff,53061
WA,Spokane,Neutral,53063
WA,Stevens,Defense,53065
WA,Thurston,Plaintiff,53067
WA,Wahkiakum,Defense,53069
WA,Walla Walla,Defense,53071
WA,Whatcom,Neutral,53073
WA,Whitman,Defense,53075
WA,Yakima,Neutral,53077
WI,Adams,Defense,55001
WI,Ashland,Defense,55003
WI,Barron,Defense,55005
WI,Bayfield,Defense,55007
WI,Brown,Neutral,55009
WI,Buffalo,Defense,55011
WI,Burnett,Neutral,55013
WI,Calumet,Defense,55015
WI,Chippewa,Neutral,55017
WI,Clark,Defense,55019
WI,Columbia,Defense,55021
WI,Crawford,Defense,55023
WI,Dane,Plaintiff,55025
WI,Dodge,Defense,55027
WI,Door,Defense,55029
WI,Douglas,Neutral,55031
WI,Dunn,Defense,55033
WI,Eau Claire,Neutral,55035
WI,Florence,Defense,55037
WI,Fond Du Lac,Neutral,55039
WI,Forest,Defense,55041
WI,Grant,Defense,55043
WI,Green,Defense,55045
WI,Green Lake,Defense,55047
WI,Iowa,Defense,55049
WI,Iron,Defense,55051
WI,Jackson,Defense,55053
WI,Jefferson,Defense,55055
WI,Juneau,Defense,55057
WI,Kenosha,Neutral,55059
WI,Kewaunee,Defense,55061
WI,La Crosse,Neutral,55063
WI,Lafayette,Defense,55065
WI,Langlade,Defense,55067
WI,Lincoln,Defense,55069
WI,Manitowoc,Neutral,55071
WI,Marathon,Neutral,55073
WI,Marinette,Defense,55075
WI,Marquette,Defense,55077
WI,Menominee,Neutral,55078
WI,Milwaukee,Plaintiff,55079
WI,Monroe,Defense,55081
WI,Oconto,Defense,55083
WI,Oneida,Defense,55085
WI,Outagamie,Neutral,55087
WI,Ozaukee,Defense,55089
WI,Pepin,Defense,55091
WI,Pierce,Defense,55093
WI,Polk,Neutral,55095
WI,Portage,Defense,55097
WI,Price,Defense,55099
WI,Racine,Neutral,55101
WI,Richland,Defense,55103
WI,Rock,Neutral,55105
WI,Rusk,Defense,55107
WI,St. Croix,Neutral,55109
WI,Sauk,Defense,55111
WI,Sawyer,Defense,55113
WI,Shawano,Defense,55115
WI,Sheboygan,Defense,55117
WI,Taylor,Defense,55119
WI,Trempealeau,Defense,55121
WI,Vernon,Defense,55123
WI,Vilas,Defense,55125
WI,Walworth,Neutral,55127
WI,Washburn,Defense,55129
WI,Washington,Defense,55131
WI,Waukesha,Defense,55133
WI,Waupaca,Defense,55135
WI,Waushara,Defense,55137
WI,Winnebago,Neutral,55139
WI,Wood,Defense,55141
WV,Barbour,Defense,54001
WV,Berkeley,Neutral,54003
WV,Boone,Plaintiff,54005
WV,Braxton,Defense,54007
WV,Brooke,Plaintiff,54009
WV,Cabell,Neutral,54011
WV,Calhoun,Defense,54013
WV,Clay,Defense,54015
WV,Doddridge,Defense,54017
WV,Fayette,Neutral,54019
WV,Gilmer,Defense,54021
WV,Grant,Defense,54023
WV,Greenbrier,Neutral,54025
WV,Hampshire,Defense,54027
WV,Hancock,Plaintiff,54029
WV,Hardy,Defense,54031
WV,Harrison,Neutral,54033
WV,Jackson,Defense,54035
WV,Jefferson,Neutral,54037
WV,Kanawha,Plaintiff,54039
WV,Lewis,Defense,54041
WV,Lincoln,Plaintiff,54043
WV,Logan,Plaintiff,54045
WV,McDowell,Plaintiff,54047
WV,Marion,Neutral,54049
WV,Marshall,Plaintiff,54051
WV,Mason,Defense,54053
WV,Mercer,Plaintiff,54055
WV,Mineral,Defense,54057
WV,Mingo,Plaintiff,54059
WV,Monongalia,Plaintiff,54061
WV,Monroe,Defense,54063
WV,Morgan,Defense,54065
WV,Nicholas,Defense,54067
WV,Ohio,Plaintiff,54069
WV,Pendleton,Defense,54071
WV,Pleasants,Neutral,54073
WV,Pocahontas,Defense,54075
WV,Preston,Neutral,54077
WV,Putnam,Defense,54079
WV,Raleigh,Neutral,54081
WV,Randolph,Neutral,54083
WV,Ritchie,Defense,54085
WV,Roane,Defense,54087
WV,Summers,Defense,54089
WV,Taylor,Defense,54091
WV,Tucker,Defense,54093
WV,Tyler,Defense,54095
WV,Upshur,Defense,54097
WV,Wayne,Neutral,54099
WV,Webster,Defense,54101
WV,Wetzel,Neutral,54103
WV,Wirt,Defense,54105
WV,Wood,Neutral,54107
WV,Wyoming,Plaintiff,54109
WY,Albany,Neutral,56001
WY,Big Horn,Neutral,56003
WY,Campbell,Neutral,56005
WY,Carbon,Neutral,56007
WY,Converse,Neutral,56009
WY,Crook,Neutral,56011
WY,Fremont,Neutral,56013
WY,Goshen,Neutral,56015
WY,Hot Springs,Neutral,56017
WY,Johnson,Neutral,56019
WY,Laramie,Neutral,56021
WY,Lincoln,Neutral,56023
WY,Natrona,Plaintiff,56025
WY,Niobrara,Neutral,56027
WY,Park,Neutral,56029
WY,Platte,Neutral,56031
WY,Sheridan,Neutral,56033
WY,Sublette,Neutral,56035
WY,Sweetwater,Neutral,56037
WY,Teton,Neutral,56039
WY,Uinta,Neutral,56041
WY,Washakie,Neutral,56043
WY,Weston,Neutral,56045
